0,1
नित्यगोपाल,NITYAGOPAL
अभिनाथ,ABHINATH
बेंटुआंग,BENTUANG
कारीमुन,KARIMUN
पेरूमाल,PERUMAL
भानुप्रसाद,BHANUPRASAD
अमादोउ,AMADOU
येरी,YERI
बदनाम,BADNAM
गजराज,GAJRAJ
नागकन्या,NAGKANYA
वारिधि,VARIDHI
रविंद्र,RAVINDRA
नादां,NADAN
सलिला,SALILA
नोला,NOLA
प्यारेमोहन,PYAREMOHAN
जोगीश्वर,JOGISHWAR
तनीर,TANIR
डार्टमाउथ,DARTMAUTH
रसिका,RASIKA
अस्लाना,ASLANA
हुद,HUD
मोरोनी,MORONI
बिरामबाद,BIRAMBAD
विश्वेंद्र,VISHVENDRA
गोकरनाथ,GOKARNATH
दहन,DAHAN
ढवले,DHAVLE
क्युमिंग,CUMING
मल्ली,MALLI
सबीह,SABIH
यदु,YADU
छबीली,CHABILI
हवालात,HAVALAT
पीछा,PEECHA
पुष्कल,PUSHKAL
दमुराह,DAMURAH
बिचेल,BICHEL
नजला,NAJLA
रघुराई,RAGHURAI
लोरी,LORI
रौनक,RONAK
यमामाह,YAMAMAH
मिसर,MISAR
भाग्यराज,BHAGYARAJ
मस्ताना,MASTANA
डिण्डोरी,DINDORI
सदागोप्पन,SADAGOPPAN
सुला,SULA
चाटे,CHATE
जांदा,JANDA
भोगपुर,BHOGPUR
मुबीन,MUBIN
ज़कीराह,JAKIRAH
बारची,BARCHI
लपालीकर,LAPALIKAR
मसाडा,MASADA
मणिंद्र,MANINDRA
रत्नज्योति,RATNAJYOTI
कथिराह,KATHIRAH
अभिहित,ABHIHIT
फिल्मोर,FILMOR
अमेय,AMEY
बेहराम,BEHRAM
प्रिंगल,PRINGAL
अक्षया,AKSHAYA
प्रगुन,PRAGUN
अंता,ANTA
अनिलात्मज,ANILATMAJ
टेक्ला,TEKLA
टेलिस,TELIS
समुंदर,SAMUNDAR
वसी,VASI
अखिला,AKHILA
शब्बीर,SHABBIR
अंजनी,ANJANI
चित्ररथ,CHITRARATH
दिंगवाही,DINGWAHI
फहमीदा,FAHMIDA
पुजित,PUJIT
बंसीलाल,BANSILAL
ठंडा,THANDA
गिरिक,GIRIK
फंदा,FANDA
पहवा,PAHVA
कील्टी,KILTI
कंचना,KANCHANA
चंद्रकिन,CHANDRAKIN
घोरपुरी,GHORPURI
रामप्रकाश,RAMPRAKASH
अंकाई,ANKAI
सतीजा,SATIJA
आत्मन,AATMAN
सुदीप,SUDIP
स्ट्रेंग,STRENG
अयातुल्लाह,AYATULLAH
एथन,ETHAN
ज़िंदगानी,JINDGANI
मगना,MAGNA
मुनिच,MUNICH
मार्गो,MARGO
मतीनदास,MATINDAS
बलिदान,BALIDAN
धर्माबाद,DHARMABAD
बेनसोन्व्हले,BENSONVHALE
कॉन्व्हेन्ट,CONVENT
लेथिया,LETHIYA
अनाउ,ANAU
अकलमंद,AKALMAND
दुजनाह,DUJNAH
खलीक,KHALIK
निरार,NIRAR
सिच,SICH
अलिशा,ALISHA
हेयो,HEYO
अनबर,ANBAR
कारमेल,KARMEL
फ़ोंडा,FONDA
मलागा,MALAGA
अन्नीगेरी,ANNIGERI
स्पारविएरो,SPARVIERO
गुनायन,GUNAYAN
मनना,MANNA
टोपेका,TOPEKA
अलीमा,ALIMA
लोकादि,LOKADI
हरण,HARAN
बल्ज,BALJ
सिंगला,SINGLA
कायो,KAYO
लबोनि,LABONI
हदी,HADI
लालचंद,LALCHAND
नोवामेरिकन,NOVAMERICAN
वेलेरियन,VELERIAN
सुपर्णक,SUPARNAK
प्रजित,PRAJIT
नुमा,NUMA
पूर्णयोगी,PURNYOGI
केलावरापल्ली,KELAVARAPALI
बलसीरी,BALSIRI
प्रीति,PRITI
अचिंत्य,ACHINTYA
स्टुआर्ट,STUART
हंबड़ा,HANBADA
छंसारा,CHANSARA
हफ्साह,HAFSAH
सत्ते,SATTE
गडुल्का,GADULKA
भागम,BHAGAM
जेरोल्ड,JEROLD
जेरेल,JEREL
रौदाह,RODAH
प्रभाथ,PRABHATH
सेलेस्टीन,SELESTIN
चंद्रलेक्षा,CHANDRALEKSHA
एण्ड्रेलिन,ANDRELIN
गुमा,GUMA
मंजुरल,MANJURAL
वामिल,WAMIL
सेसा,SESA
हरचंद,HARCHAND
सुनयनी,SUNYANI
याला,YALA
अडायर,ADAYAR
मर्जीना,MARJINA
छोरा,CHORA
छोरी,CHORI
क्रिस्ट,CHRIST
लुथेरान,LUTHERAN
किट्टी,KITTI
मैटिस,MATIS
मंजुबाला,MANJUBALA
अन्वेशा,ANVESHA
सफा,SAFA
असासिया,ASASIYA
बाहिलपुरवा,BAHILPURVA
कान्हेरे,KANHERE
नैरी,NAIRI
लिल्का,LILKA
चाता,CHATA
विनस्लो,VINSLO
अल्फ़्रेड,ALFRED
कोमाजेट,KOMAJET
हरुनर,HARUNAR
एन्कन,ANKAN
बिजुरी,BIJURI
चोरवड़,CHORVAD
नफीस,NAFIS
अजायबपुर,AJAYABPUR
दुबिया,DUBIYA
क्रोवी,KROVI
शेंडये,SHENDYE
पूरकर,PURKAR
जयंथा,JAYANTHA
चमाग्राम,CHAMAGRAM
अथिया,ATHIYA
चित्तप्रसाद,CHITTAPRASAD
बोईंग,BOING
शमुस,SHAMUS
वेर्खोयांस्क,VERKHOYANSK
कितने,KITNE
हरफन,HARFAN
सस्ती,SASTI
इकी,IKI
न्टीनी,NTINI
जादुगर,JADUGAR
बिरुर,BIRUR
बनन,BANAN
राडा,RADA
शाम्भवि,SHAMBHAVI
सलादिन,SALADIN
शेरू,SHERU
तमी,TAMI
बदला,BADLA
लूँगा,LUNGA
पनिहारी,PANIHARI
कासिब,KASIB
बॉम्मिदी,BAMMIDI
रुस्तम,RUSTAM
गुइनवेर,GUINVER
मणिमेखला,MANIMEKHALA
हुसम,HUSAM
मनेरी,MANERI
गोगी,GOGI
वार्न,WARN
यार्डले,YARDLE
फकरूद्दीन,FAKRUDDIN
फरियादी,FARIYADI
पौम,POUM
रोसा,ROSA
अमय,AMAY
पैटी,PAITI
बरहमपोर,BARHAMPOR
भानू,BHANU
गिर्ना,GIRNA
खंजर,KHANJAR
मुल्कराज,MULKRAJ
मारलो,MARLO
परमा,PARMA
इकरीमाह,IKRIMAH
सुलेखा,SULEKHA
सीरा,SEERA
फैरागट,FAIRAGAT
कैलम,KAILAM
फैलन,FAILAN
सैन्टा,SANTA
गुरानी,GURANI
सोलेना,SOLENA
टुर्काना,TURKANA
सार्थ,SARTH
गुधा,GUDHA
अल्बा,ALBA
एल्दा,ELDA
साईनाथ,SAINATH
पार्मा,PARMA
गुलनार,GULNAR
अभिराम,ABHIRAM
बागी,BAGI
नफी,NAFI
डैरियस,DARIYAS
मृगेंद्र,MRIGENDRA
एटकिन्स,ATKINS
एस्टा,ESTA
डेल्टन,DELTON
अस्मा,ASMA
बाकिर,BAKIR
शरीकाह,SHARIKAH
पोफली,POFLI
नियामुर,NIYAMUR
पिगोट,PIGOT
एचरा,ECHRA
लेमोन,LEMON
आनंदिनी,ANANDINI
कॉनिंगन,KANINGAN
वैंस,VAINS
मेलिना,MELINA
रणजय,RANJAY
सहजा,SAHJA
फोर्टालेज़ा,FORTALEZA
डो,DO
हल्लज,HALLAJ
व्युसी,VYUSI
एल्डा,ELDA
कहेंगे,KAHENGE
विंचुरकर,VINCHURKAR
सोहण,SOHAN
बुशनेल्स,BUSHNELS
भीगी,BHIGI
बाबागोन,BABAGON
मुराड,MURAD
इयाद,IYAD
अपला,APLA
फांटा,FANTA
दोहारा,DOHARA
बुचर,BUCHAR
अतिथी,ATITHI
पुरंजय,PURANJAY
पवनपुत्र,PAVANPUTRA
धोला,DHOLA
गोविंदवाल,GOVINDWAL
संधू,SANDHU
विवेंदी,VIVENDI
हेलेन्स,HELENS
जोहन,JOHAN
बोथा,BOTHA
हारा,HARA
बेलवंदी,BELVANDI
मुदस्सर,MUDASSAR
छगन,CHAGAN
मुतासिम,MUTASIM
आदित्यनंदन,ADITYANANDAN
रम्भा,RAMBHA
ल्यूसिन,LUSIN
चिराग़,CHIRAG
हास्ना,HASNA
डोमिनो,DOMINO
सिना,SINA
बकीर,BAKIR
बुंडी,BUNDI
कालीकम्बाल,KALIKAMBAL
सुपा,SUPA
सेरा,SERA
पारोलकर,PAROLKAR
बटु,BATU
नडाला,NADALA
भरोसे,BHAROSE
ईज़ा,IZA
कर्तिकेय,KARTIKEYA
बाबतपुर,BABATPUR
किस्वर,KISWAR
दूज,DOOJ
हमसाया,HAMSAYA
अकोरा,AKORA
सुदीप्ति,SUDIPTI
सुदीप्ता,SUDIPTA
अभिमणि,ABHIMANI
नीचा,NEECHA
अरनाला,ARNALA
बारमेर,BARMER
सारेगामा,SAREGAMA
जोसि,JOSI
दुगडोल,DUGDOL
मुखड़ा,MUKHDA
विश्राम,VISHRAM
दा,DA
जबालेह,JABALEH
हफ्स,HAFS
विनती,VINTI
सिआन,SIAN
लिनेट,LINET
एमिस,AMIS
फकीहाह,FAKIHAH
मांकड़,MANKAD
मिमिस,MIMIS
डेवे,DEVE
तिलोत्तमा,TILOTTAMA
अल्र,ALR
गिडरपिंडी,GIDARPINDI
टुटेजा,TUTEJA
भजराम,BHAJRAM
उगावा,UGAVA
सामरन,SAMRAN
केशिणी,KESHINI
कीप,KEEP
बेलठारा,BELTHARA
रुचीरा,RUCHIRA
परेरा,PARERA
लिपिका,LIPIKA
हर्मीस,HARMIS
ख़ार्का,KHARKA
अचलापति,ACHLAPATI
स्टार्स,STARS
वेलेटा,VELETA
अदावि,ADAVI
चंद्रनाथ,CHANDRANATH
गज़ाला,GAZALA
धीरेंद्र,DHIRENDRA
कल्बि,KALBI
किनेटा,KINETA
तूलिका,TULIKA
जगन्मय,JAGANMAY
मणिराम,MANIRAM
मुन,MUN
विरेश,VIRESH
दहानु,DAHANU
गिरगाला,GIRGALA
गुलधर,GULDHAR
आभिजात,ABHIJAT
धरवार,DHARWAR
नॉसिल,NASIL
नर्तना,NARTANA
पेठे,PETHE
सस्ता,SASTA
अरिवुमधि,ARIVUMDHI
बालिमेला,BALIMELA
नांदरुकर,NANDRUKAR
तंदीलत,TANDILAT
सिकंद,SIKAND
मुल्शी,MULSHI
चोरनी,CHORNI
वहीदुल,VAHIDUL
सिमोना,SIMONA
त्रिशाग्नी,TRISHAGNI
सदीपन,SADIPAN
वल्माई,VALMAI
अरकान,ARKAN
वचेल,VACHEL
पूरण,PURAN
वलियाह,VALIYAH
स्टेफी,STEFI
लोरेना,LORENA
कयलाह,KAYLAH
अरारिया,ARARIYA
अन्नतपुर,ANNTAPUR
रोंडा,RONDA
यूनीक्रेडिटो,UNICREDITO
कबूतर,KABUTAR
ग्रिनहैम,GRINHAM
कज्जलि,KAJJALI
कालीदास,KALIDAS
इटालिया,ITALIA
माज़दा,MAZDA
लैंब,LAMB
सुभेदार,SUBHEDAR
काल्का,KALKA
दरिंदा,DARINDA
दामुल,DAMUL
लंबोदर,LAMBODAR
हुस्न,HUSN
रुवान,RUVAN
मानुस,MANUS
गंगाखेर,GANGAKHER
ज़ोरास्टर,ZORASTER
बफ़िन,BAFIN
चटपटी,CHATPATI
सरभागो,SARBHAGO
चेतार,CHETAR
एल्विस,ELVIS
साध्वी,SADHVI
मिलोंगा,MILONGA
मैखाना,MAIKHANA
कार्निग,KARNIG
सुवर्णा,SUVARNA
टाट्रा,TATRA
चेकितान,CHEKITAN
प्राज,PRAJ
सबि़काह,SABIKAH
एडोनिस,ADONIS
निशानी,NISHANI
रेजिना,REJINA
पद्मलोचना,PADMALOCHANA
गुरसिमराह,GURSIMRAH
ट्रेवा,TREVA
सचेतन,SACHETAN
कालना,KALNA
छुपा,CHUPA
गैरन,GAIRAN
तालिका,TALIKA
क्युवा,KYUVA
ब्रूजा,BRUJA
समंदरों,SAMANDARON
मलिका,MALIKA
बयाज़िद,BAYAZID
बस्तामी,BASTAMI
अरिजित,ARIJIT
परिंदा,PARINDA
बारत,BARAT
आफिया,AAFIYA
सनोवर,SANOVAR
विडलर,VIDLAR
तायडे,TAYDE
फंदे,FANDE
एयब,EYAB
रीनी,RINI
तसीन,TASIN
उर्वि,URVI
हॉगन,HAGAN
फतिनाह,FATINAH
डेल्फ़ी,DELFI
इटो,ITO
मनोभु,MANOBHU
हँसते,HANSTE
पिताम्बर,PITAMBAR
भुंच,BHUNCH
वनानी,VANANI
बनमाला,BANMALA
उच,UCH
टिकाणा,TIKANA
उवायाम,UVAYAM
छिंदा,CHINDA
वियोगी,VIYOGI
किंशुक,KINSHUK
उमैमाह,UMAIMAH
नैन,NAIN
एकदंत,EKDANT
तम्बोरा,TAMBORA
देविंदरपाल,DEVINDARPAL
बुरज,BURAJ
चान्द,CHAND
इल,IL
वनजा,VANJA
निमत,NIMAT
उहबन,UHBAN
बराइग्राम,BARAIGRAM
तिरप,TIRAP
चिताली,CHITALI
निक्की,NIKKI
बोजे,BOJE
राजमुकुट,RAJMUKUT
आतिकाह,AATIKAH
चंगेज़,CHANGEZ
कालुविथराणा,KALUVITHARANA
डोनेटो,DONETO
आदित्यपुर,ADITYAPUR
बदाख्शी,BADAKHSHI
सब्यसाची,SABYASACHI
अरिवरसु,ARIVARSU
दोहरीघाट,DOHRIGHAT
देनेश,DENESH
रेगीनाल्ड,REGINALD
विलार्ड,VILARD
सेलाकी,SELAKI
मेर्ले,MERLE
शमशेरा,SHAMSHERA
ग्लेंना,GLENNA
रोहन,ROHAN
लिंडरमेन,LINDERMEN
बहुतुले,BAHUTULE
क्रूबेक,KRUBEK
काह्मा,KAHMA
ब्रोकेम,BROKEM
मस्सिमो,MASSIMO
साड,SAAD
मेरीकोपा,MERICOPA
गुरजस,GURJAS
रेनो,RENO
जैकस,JAIKAS
विरत,VIRAT
तिमिन,TIMIN
अबराश,ABRASH
विराज,VIRAJ
थेटिस,THETIS
दिलबर,DILBAR
मुईज़,MUIZ
बेचारा,BECHARA
बीरापती,BIRAPATI
दुलाल,DULAL
मणिबंध,MANIBANDH
ताम्हनकर,TAMHANKAR
गुनुंग,GUNUNG
गेडे,GEDE
पुलू,PULU
अथार,ATHAR
वेताल,VETAL
मेवन,MEVAN
हार्लेन,HARLEN
ज़ख्मी,JAKHMI
चा,CHA
मानज,MANAJ
खंडुजा,KHANDUJA
चनेटी,CHANETI
अमलतास,AMALTAS
अर्गोनिया,ARGONIA
रम्सफ़ील्ड,RAMSFIELD
वेनजी,VENJI
सुब्रता,SUBRATA
चपरमुख,CHAPARMUKH
दामिन,DAMIN
बॉन्सेलेस,BANSELES
सुबर्ना,SUBARNA
महक,MAHAK
स्टोरा,STORA
पिनॉल्ट,PINALT
कार्लटन,CARLTON
बॉग,BAG
होठी,HOTHI
कंधारी,KANDHARI
बरीसन,BARISAN
होबी,HOBI
अम्बेर्टो,AMBERTO
कोनार्की,KONARKI
अनीसुर,ANISUR
शुरायह,SHURAYAH
इहिना,IHINA
अब्जिनिपति,ABJINIPATI
रोहण,ROHAN
वीनर,VEENAR
असावरी,ASAVARI
गैरिक,GAIRIK
आदिनारायण,ADINARAYAN
दलपतपुर,DALPATPUR
टिनो,TINO
बायोन,BAYON
अमरकांत,AMARKANT
टेलिन,TELIN
गुलाटी,GULATI
गुडालुपे,GUDALUPE
गोहाना,GOHANA
अथुला,ATHULA
उरा,URA
अकीरा,AKIRA
गुरिया,GURIYA
डेवोना,DEVONA
वाटिका,VATIKA
रतोवाल,RATOWAL
चेन्देरोह,CHENDEROH
रैदाह,RAIDAH
भावेश,BHAVESH
सुहास,SUHAS
क्सेना,KSENA
गोडफ्रे,GODFRE
मकसूद,MAKSOOD
चमके,CHAMKE
सोलह,SOLAH
फरहत,FARHAT
सलोमी,SALOMI
प्रपितामेश्वर,PRAPITAMESHWAR
बेथानी,BETHANI
भीमावरम,BHIMAVARAM
संघेरा,SANGHERA
शुचिस्मिता,SHUCHISMITA
दसुया,DASUYA
बेगु,BEGU
योलान्डा,YOLANDA
विजेंदर,VIJENDER
साईप्रताप,SAIPRATAP
भोली,BHOLI
भाली,BHALI
अमिता,AMITA
घरोड़ा,GHARODA
सैमाह,SAIMAH
इंस्ट्रुमेंट्स,INSTRUMENTS
असोका,ASOKA
गार्मिन,GARMIN
रोनट,RONAT
सिंदूर,SINDUR
शाहीनाह,SHAHINAH
